filename,age,gender
cv-other-train/sample-041856.wav,twenties,male
cv-other-train/sample-041857.wav,thirties,female
cv-other-train/sample-041858.wav,twenties,male
cv-other-train/sample-041859.wav,twenties,male
cv-other-train/sample-041861.wav,fourties,male
cv-other-train/sample-041862.wav,twenties,male
cv-other-train/sample-041863.wav,thirties,male
cv-other-train/sample-041864.wav,teens,male
cv-other-train/sample-041865.wav,thirties,male
cv-other-train/sample-041867.wav,thirties,male
cv-other-train/sample-041868.wav,eighties,male
cv-other-train/sample-041872.wav,twenties,male
cv-other-train/sample-041881.wav,fifties,male
cv-other-train/sample-041883.wav,fourties,female
cv-other-train/sample-041884.wav,thirties,male
cv-other-train/sample-041887.wav,fourties,male
cv-other-train/sample-041894.wav,thirties,male
cv-other-train/sample-041895.wav,twenties,male
cv-other-train/sample-041896.wav,sixties,male
cv-other-train/sample-041901.wav,twenties,male
cv-other-train/sample-041905.wav,thirties,male
cv-other-train/sample-041906.wav,fourties,male
cv-other-train/sample-041907.wav,thirties,male
cv-other-train/sample-041911.wav,twenties,male
cv-other-train/sample-041915.wav,fifties,female
cv-other-train/sample-041917.wav,twenties,male
cv-other-train/sample-041920.wav,fourties,male
cv-other-train/sample-041923.wav,thirties,male
cv-other-train/sample-041930.wav,twenties,male
cv-other-train/sample-041935.wav,fourties,female
cv-other-train/sample-041936.wav,sixties,male
cv-other-train/sample-041937.wav,fourties,male
cv-other-train/sample-041940.wav,teens,male
cv-other-train/sample-041941.wav,thirties,male
cv-other-train/sample-041945.wav,sixties,male
cv-other-train/sample-041946.wav,thirties,male
cv-other-train/sample-041949.wav,twenties,female
cv-other-train/sample-041952.wav,fifties,male
cv-other-train/sample-041953.wav,thirties,male
cv-other-train/sample-041954.wav,fifties,male
cv-other-train/sample-041955.wav,thirties,male
cv-other-train/sample-041957.wav,thirties,female
cv-other-train/sample-041963.wav,thirties,male
cv-other-train/sample-041964.wav,teens,male
cv-other-train/sample-041965.wav,twenties,male
cv-other-train/sample-041973.wav,twenties,male
cv-other-train/sample-041974.wav,fifties,female
cv-other-train/sample-041975.wav,fifties,female
cv-other-train/sample-041977.wav,twenties,male
cv-other-train/sample-041978.wav,thirties,male
cv-other-train/sample-041979.wav,fifties,male
cv-other-train/sample-041981.wav,sixties,female
cv-other-train/sample-041982.wav,twenties,male
cv-other-train/sample-041984.wav,thirties,male
cv-other-train/sample-041987.wav,fourties,male
cv-other-train/sample-041989.wav,sixties,male
cv-other-train/sample-041990.wav,thirties,female
cv-other-train/sample-041991.wav,thirties,male
cv-other-train/sample-041992.wav,teens,male
cv-other-train/sample-041997.wav,twenties,male
cv-other-train/sample-041998.wav,twenties,male
cv-other-train/sample-041999.wav,thirties,male
cv-other-train/sample-042003.wav,thirties,male
cv-other-train/sample-042005.wav,fourties,female
cv-other-train/sample-042007.wav,sixties,male
cv-other-train/sample-042010.wav,twenties,female
cv-other-train/sample-042012.wav,thirties,male
cv-other-train/sample-042014.wav,fifties,female
cv-other-train/sample-042015.wav,fourties,male
cv-other-train/sample-042016.wav,thirties,female
cv-other-train/sample-042019.wav,fourties,male
cv-other-train/sample-042020.wav,fourties,female
cv-other-train/sample-042021.wav,thirties,male
cv-other-train/sample-042027.wav,thirties,male
cv-other-train/sample-042028.wav,twenties,male
cv-other-train/sample-042030.wav,twenties,female
cv-other-train/sample-042033.wav,fourties,female
cv-other-train/sample-042035.wav,twenties,male
cv-other-train/sample-042037.wav,twenties,male
cv-other-train/sample-042038.wav,twenties,male
cv-other-train/sample-042043.wav,thirties,female
cv-other-train/sample-042045.wav,twenties,male
cv-other-train/sample-042047.wav,fourties,male
cv-other-train/sample-042052.wav,teens,male
cv-other-train/sample-042053.wav,twenties,male
cv-other-train/sample-042055.wav,fourties,male
cv-other-train/sample-042056.wav,twenties,male
cv-other-train/sample-042059.wav,thirties,male
cv-other-train/sample-042061.wav,sixties,male
cv-other-train/sample-042064.wav,fourties,male
cv-other-train/sample-042065.wav,fourties,female
cv-other-train/sample-042069.wav,twenties,male
cv-other-train/sample-042072.wav,fourties,male
cv-other-train/sample-042074.wav,twenties,female
cv-other-train/sample-042076.wav,teens,male
cv-other-train/sample-042079.wav,twenties,male
cv-other-train/sample-042080.wav,twenties,male
cv-other-train/sample-042081.wav,thirties,female
cv-other-train/sample-042082.wav,twenties,female
cv-other-train/sample-042083.wav,teens,male
cv-other-train/sample-042084.wav,thirties,male
cv-other-train/sample-042085.wav,thirties,male
cv-other-train/sample-042087.wav,twenties,male
cv-other-train/sample-042090.wav,fifties,male
cv-other-train/sample-042095.wav,twenties,female
cv-other-train/sample-042098.wav,thirties,male
cv-other-train/sample-042104.wav,seventies,male
cv-other-train/sample-042106.wav,fourties,male
cv-other-train/sample-042110.wav,thirties,male
cv-other-train/sample-042111.wav,fourties,male
cv-other-train/sample-042114.wav,seventies,female
cv-other-train/sample-042116.wav,sixties,male
cv-other-train/sample-042118.wav,twenties,female
cv-other-train/sample-042119.wav,thirties,male
cv-other-train/sample-042120.wav,twenties,male
cv-other-train/sample-042122.wav,twenties,male
cv-other-train/sample-042124.wav,twenties,male
cv-other-train/sample-042126.wav,twenties,male
cv-other-train/sample-042128.wav,thirties,male
cv-other-train/sample-042132.wav,fifties,female
cv-other-train/sample-042134.wav,fifties,female
cv-other-train/sample-042136.wav,thirties,female
cv-other-train/sample-042138.wav,thirties,male
cv-other-train/sample-042139.wav,twenties,male
cv-other-train/sample-042140.wav,twenties,male
cv-other-train/sample-042142.wav,fourties,male
cv-other-train/sample-042143.wav,twenties,male
cv-other-train/sample-042149.wav,thirties,female
cv-other-train/sample-042150.wav,twenties,male
cv-other-train/sample-042159.wav,thirties,male
cv-other-train/sample-042160.wav,twenties,male
cv-other-train/sample-042162.wav,teens,male
cv-other-train/sample-042165.wav,thirties,male
cv-other-train/sample-042169.wav,fifties,female
cv-other-train/sample-042170.wav,twenties,male
cv-other-train/sample-042171.wav,twenties,female
cv-other-train/sample-042172.wav,thirties,male
cv-other-train/sample-042175.wav,sixties,male
cv-other-train/sample-042178.wav,sixties,female
cv-other-train/sample-042182.wav,fourties,male
cv-other-train/sample-042184.wav,fourties,female
cv-other-train/sample-042185.wav,twenties,male
cv-other-train/sample-042187.wav,thirties,male
cv-other-train/sample-042192.wav,fourties,male
cv-other-train/sample-042195.wav,fourties,female
cv-other-train/sample-042199.wav,thirties,male
cv-other-train/sample-042201.wav,twenties,male
cv-other-train/sample-042206.wav,fourties,female
cv-other-train/sample-042207.wav,thirties,male
cv-other-train/sample-042208.wav,thirties,male
cv-other-train/sample-042209.wav,twenties,male
cv-other-train/sample-042210.wav,thirties,male
cv-other-train/sample-042216.wav,fifties,female
cv-other-train/sample-042217.wav,sixties,male
cv-other-train/sample-042218.wav,thirties,male
cv-other-train/sample-042219.wav,teens,male
cv-other-train/sample-042224.wav,thirties,male
cv-other-train/sample-042226.wav,twenties,male
cv-other-train/sample-042230.wav,thirties,male
cv-other-train/sample-042234.wav,twenties,male
cv-other-train/sample-042235.wav,twenties,male
cv-other-train/sample-042237.wav,sixties,female
cv-other-train/sample-042239.wav,fourties,female
cv-other-train/sample-042240.wav,sixties,male
cv-other-train/sample-042241.wav,thirties,male
cv-other-train/sample-042242.wav,twenties,male
cv-other-train/sample-042243.wav,twenties,male
cv-other-train/sample-042245.wav,twenties,male
cv-other-train/sample-042247.wav,sixties,female
cv-other-train/sample-042251.wav,thirties,female
cv-other-train/sample-042252.wav,thirties,male
cv-other-train/sample-042253.wav,fifties,female
cv-other-train/sample-042255.wav,sixties,male
cv-other-train/sample-042258.wav,fourties,male
cv-other-train/sample-042259.wav,thirties,male
cv-other-train/sample-042260.wav,fifties,female
cv-other-train/sample-042261.wav,twenties,male
cv-other-train/sample-042262.wav,thirties,male
cv-other-train/sample-042276.wav,fourties,male
cv-other-train/sample-042277.wav,fifties,female
cv-other-train/sample-042282.wav,fifties,female
cv-other-train/sample-042284.wav,thirties,male
cv-other-train/sample-042285.wav,teens,male
cv-other-train/sample-042287.wav,fifties,male
cv-other-train/sample-042289.wav,fifties,female
cv-other-train/sample-042290.wav,fourties,male
cv-other-train/sample-042292.wav,thirties,male
cv-other-train/sample-042293.wav,thirties,female
cv-other-train/sample-042295.wav,thirties,male
cv-other-train/sample-042297.wav,twenties,male
cv-other-train/sample-042301.wav,fourties,male
cv-other-train/sample-042302.wav,thirties,male
cv-other-train/sample-042305.wav,fourties,male
cv-other-train/sample-042307.wav,thirties,male
cv-other-train/sample-042308.wav,fourties,male
cv-other-train/sample-042310.wav,thirties,male
cv-other-train/sample-042313.wav,thirties,male
cv-other-train/sample-042314.wav,twenties,male
cv-other-train/sample-042315.wav,fifties,female
cv-other-train/sample-042317.wav,thirties,male
cv-other-train/sample-042318.wav,fourties,female
cv-other-train/sample-042319.wav,twenties,male
cv-other-train/sample-042322.wav,sixties,male
cv-other-train/sample-042323.wav,thirties,male
cv-other-train/sample-042324.wav,twenties,male
cv-other-train/sample-042325.wav,thirties,female
cv-other-train/sample-042326.wav,fourties,male
cv-other-train/sample-042327.wav,thirties,male
cv-other-train/sample-042333.wav,twenties,male
cv-other-train/sample-042334.wav,twenties,male
cv-other-train/sample-042337.wav,twenties,female
cv-other-train/sample-042339.wav,seventies,male
cv-other-train/sample-042342.wav,seventies,male
cv-other-train/sample-042344.wav,thirties,male
cv-other-train/sample-042346.wav,thirties,male
cv-other-train/sample-042348.wav,fourties,male
cv-other-train/sample-042349.wav,sixties,male
cv-other-train/sample-042350.wav,thirties,male
cv-other-train/sample-042351.wav,thirties,male
cv-other-train/sample-042353.wav,thirties,male
cv-other-train/sample-042354.wav,fifties,male
cv-other-train/sample-042355.wav,fourties,male
cv-other-train/sample-042358.wav,teens,female
cv-other-train/sample-042360.wav,fifties,male
cv-other-train/sample-042363.wav,sixties,male
cv-other-train/sample-042364.wav,twenties,male
cv-other-train/sample-042365.wav,sixties,male
cv-other-train/sample-042366.wav,thirties,male
cv-other-train/sample-042367.wav,thirties,female
cv-other-train/sample-042369.wav,thirties,female
cv-other-train/sample-042371.wav,thirties,male
cv-other-train/sample-042372.wav,thirties,male
cv-other-train/sample-042373.wav,sixties,male
cv-other-train/sample-042376.wav,twenties,male
cv-other-train/sample-042378.wav,fifties,female
cv-other-train/sample-042380.wav,thirties,female
cv-other-train/sample-042384.wav,fifties,male
cv-other-train/sample-042387.wav,fourties,male
cv-other-train/sample-042389.wav,fourties,male
cv-other-train/sample-042391.wav,thirties,male
cv-other-train/sample-042393.wav,fourties,male
cv-other-train/sample-042394.wav,twenties,male
cv-other-train/sample-042396.wav,fifties,female
cv-other-train/sample-042397.wav,eighties,male
cv-other-train/sample-042402.wav,twenties,female
cv-other-train/sample-042406.wav,twenties,male
cv-other-train/sample-042407.wav,twenties,male
cv-other-train/sample-042408.wav,thirties,male
cv-other-train/sample-042409.wav,fourties,male
cv-other-train/sample-042410.wav,twenties,male
cv-other-train/sample-042411.wav,twenties,male
cv-other-train/sample-042412.wav,twenties,male
cv-other-train/sample-042416.wav,twenties,male
cv-other-train/sample-042417.wav,twenties,male
cv-other-train/sample-042420.wav,twenties,male
cv-other-train/sample-042421.wav,twenties,male
cv-other-train/sample-042423.wav,twenties,female
cv-other-train/sample-042424.wav,thirties,male
cv-other-train/sample-042425.wav,thirties,male
cv-other-train/sample-042426.wav,teens,male
cv-other-train/sample-042428.wav,twenties,female
cv-other-train/sample-042429.wav,twenties,male
cv-other-train/sample-042430.wav,fifties,male
cv-other-train/sample-042431.wav,fifties,male
cv-other-train/sample-042437.wav,teens,female
cv-other-train/sample-042439.wav,fourties,male
cv-other-train/sample-042441.wav,seventies,male
cv-other-train/sample-042443.wav,twenties,male
cv-other-train/sample-042446.wav,fourties,female
cv-other-train/sample-042454.wav,twenties,female
cv-other-train/sample-042457.wav,thirties,female
cv-other-train/sample-042458.wav,teens,male
cv-other-train/sample-042459.wav,fifties,female
cv-other-train/sample-042460.wav,thirties,male
cv-other-train/sample-042461.wav,twenties,male
cv-other-train/sample-042464.wav,twenties,male
cv-other-train/sample-042465.wav,thirties,male
cv-other-train/sample-042467.wav,twenties,male
cv-other-train/sample-042471.wav,sixties,male
cv-other-train/sample-042472.wav,twenties,male
cv-other-train/sample-042477.wav,teens,male
cv-other-train/sample-042478.wav,fourties,male
cv-other-train/sample-042479.wav,twenties,male
cv-other-train/sample-042480.wav,thirties,male
cv-other-train/sample-042483.wav,twenties,male
cv-other-train/sample-042484.wav,twenties,male
cv-other-train/sample-042486.wav,sixties,female
cv-other-train/sample-042487.wav,twenties,female
cv-other-train/sample-042488.wav,twenties,male
cv-other-train/sample-042490.wav,twenties,female
cv-other-train/sample-042496.wav,fifties,male
cv-other-train/sample-042497.wav,twenties,male
cv-other-train/sample-042498.wav,fifties,female
cv-other-train/sample-042499.wav,fifties,female
cv-other-train/sample-042501.wav,twenties,male
cv-other-train/sample-042504.wav,teens,male
cv-other-train/sample-042505.wav,twenties,male
cv-other-train/sample-042507.wav,thirties,female
cv-other-train/sample-042509.wav,twenties,male
cv-other-train/sample-042516.wav,fifties,male
cv-other-train/sample-042517.wav,seventies,male
cv-other-train/sample-042520.wav,thirties,male
cv-other-train/sample-042523.wav,thirties,male
cv-other-train/sample-042524.wav,twenties,male
cv-other-train/sample-042527.wav,twenties,male
cv-other-train/sample-042528.wav,fifties,male
cv-other-train/sample-042529.wav,twenties,male
cv-other-train/sample-042533.wav,fifties,female
cv-other-train/sample-042538.wav,fourties,male
cv-other-train/sample-042539.wav,twenties,male
cv-other-train/sample-042540.wav,twenties,male
cv-other-train/sample-042541.wav,fifties,male
cv-other-train/sample-042542.wav,fourties,male
cv-other-train/sample-042545.wav,thirties,male
cv-other-train/sample-042546.wav,thirties,female
cv-other-train/sample-042547.wav,thirties,male
cv-other-train/sample-042548.wav,thirties,male
cv-other-train/sample-042550.wav,thirties,male
cv-other-train/sample-042551.wav,fourties,male
cv-other-train/sample-042554.wav,fourties,female
cv-other-train/sample-042556.wav,fourties,male
cv-other-train/sample-042557.wav,twenties,male
cv-other-train/sample-042558.wav,twenties,male
cv-other-train/sample-042559.wav,fourties,male
cv-other-train/sample-042561.wav,teens,male
cv-other-train/sample-042564.wav,fourties,female
cv-other-train/sample-042565.wav,thirties,male
cv-other-train/sample-042567.wav,fourties,male
cv-other-train/sample-042568.wav,twenties,male
cv-other-train/sample-042577.wav,fifties,female
cv-other-train/sample-042578.wav,twenties,male
cv-other-train/sample-042580.wav,fourties,male
cv-other-train/sample-042582.wav,thirties,male
cv-other-train/sample-042583.wav,fifties,female
cv-other-train/sample-042584.wav,sixties,female
cv-other-train/sample-042588.wav,thirties,male
cv-other-train/sample-042594.wav,teens,male
cv-other-train/sample-042597.wav,twenties,male
cv-other-train/sample-042599.wav,sixties,male
cv-other-train/sample-042600.wav,thirties,male
cv-other-train/sample-042601.wav,thirties,male
cv-other-train/sample-042603.wav,teens,male
cv-other-train/sample-042607.wav,twenties,male
cv-other-train/sample-042608.wav,thirties,male
cv-other-train/sample-042609.wav,thirties,male
cv-other-train/sample-042610.wav,fourties,male
cv-other-train/sample-042612.wav,thirties,female
cv-other-train/sample-042615.wav,thirties,male
cv-other-train/sample-042616.wav,teens,male
cv-other-train/sample-042617.wav,thirties,female
cv-other-train/sample-042620.wav,fifties,male
cv-other-train/sample-042622.wav,thirties,male
cv-other-train/sample-042624.wav,fourties,female
cv-other-train/sample-042625.wav,thirties,male
cv-other-train/sample-042629.wav,teens,male
cv-other-train/sample-042630.wav,fifties,female
cv-other-train/sample-042632.wav,twenties,male
cv-other-train/sample-042633.wav,fifties,male
cv-other-train/sample-042634.wav,fourties,male
cv-other-train/sample-042638.wav,fifties,male
cv-other-train/sample-042639.wav,fourties,male
cv-other-train/sample-042641.wav,thirties,male
cv-other-train/sample-042642.wav,fourties,male
cv-other-train/sample-042643.wav,twenties,female
cv-other-train/sample-042645.wav,fifties,female
cv-other-train/sample-042648.wav,sixties,male
cv-other-train/sample-042652.wav,fourties,male
cv-other-train/sample-042653.wav,twenties,male
cv-other-train/sample-042654.wav,fourties,female
cv-other-train/sample-042656.wav,twenties,male
cv-other-train/sample-042663.wav,thirties,female
cv-other-train/sample-042664.wav,thirties,male
cv-other-train/sample-042670.wav,thirties,female
cv-other-train/sample-042671.wav,twenties,male
cv-other-train/sample-042672.wav,sixties,male
cv-other-train/sample-042673.wav,fourties,female
cv-other-train/sample-042674.wav,thirties,male
cv-other-train/sample-042675.wav,twenties,female
cv-other-train/sample-042677.wav,thirties,male
cv-other-train/sample-042678.wav,sixties,male
cv-other-train/sample-042680.wav,twenties,male
cv-other-train/sample-042685.wav,fourties,male
cv-other-train/sample-042689.wav,thirties,male
cv-other-train/sample-042691.wav,twenties,male
cv-other-train/sample-042692.wav,twenties,male
cv-other-train/sample-042693.wav,eighties,male
cv-other-train/sample-042694.wav,twenties,male
cv-other-train/sample-042695.wav,fourties,male
cv-other-train/sample-042701.wav,twenties,male
cv-other-train/sample-042703.wav,teens,male
cv-other-train/sample-042705.wav,fourties,male
cv-other-train/sample-042706.wav,teens,male
cv-other-train/sample-042707.wav,fifties,female
cv-other-train/sample-042709.wav,twenties,male
cv-other-train/sample-042710.wav,twenties,male
cv-other-train/sample-042711.wav,fifties,male
cv-other-train/sample-042712.wav,thirties,male
cv-other-train/sample-042716.wav,thirties,female
cv-other-train/sample-042722.wav,fourties,male
cv-other-train/sample-042725.wav,twenties,male
cv-other-train/sample-042726.wav,fourties,female
cv-other-train/sample-042729.wav,sixties,male
cv-other-train/sample-042730.wav,fourties,male
cv-other-train/sample-042732.wav,thirties,male
cv-other-train/sample-042737.wav,twenties,female
cv-other-train/sample-042740.wav,fourties,female
cv-other-train/sample-042757.wav,fourties,female
cv-other-train/sample-042758.wav,fourties,male
cv-other-train/sample-042760.wav,thirties,male
cv-other-train/sample-042761.wav,thirties,male
cv-other-train/sample-042762.wav,twenties,male
cv-other-train/sample-042763.wav,thirties,male
cv-other-train/sample-042765.wav,fifties,female
cv-other-train/sample-042766.wav,fifties,male
cv-other-train/sample-042767.wav,twenties,male
cv-other-train/sample-042770.wav,fifties,female
cv-other-train/sample-042771.wav,fifties,female
cv-other-train/sample-042773.wav,twenties,male
cv-other-train/sample-042776.wav,thirties,female
cv-other-train/sample-042779.wav,fourties,male
cv-other-train/sample-042782.wav,twenties,male
cv-other-train/sample-042785.wav,thirties,female
cv-other-train/sample-042787.wav,twenties,male
cv-other-train/sample-042788.wav,thirties,female
cv-other-train/sample-042790.wav,fourties,female
cv-other-train/sample-042792.wav,thirties,male
cv-other-train/sample-042793.wav,teens,male
cv-other-train/sample-042798.wav,twenties,male
cv-other-train/sample-042802.wav,fifties,male
cv-other-train/sample-042803.wav,twenties,male
cv-other-train/sample-042804.wav,fifties,female
cv-other-train/sample-042807.wav,twenties,male
cv-other-train/sample-042808.wav,twenties,male
cv-other-train/sample-042814.wav,fifties,female
cv-other-train/sample-042815.wav,thirties,male
cv-other-train/sample-042817.wav,fourties,female
cv-other-train/sample-042821.wav,thirties,male
cv-other-train/sample-042823.wav,thirties,male
cv-other-train/sample-042824.wav,teens,male
cv-other-train/sample-042825.wav,twenties,male
cv-other-train/sample-042834.wav,twenties,male
cv-other-train/sample-042836.wav,thirties,male
cv-other-train/sample-042837.wav,thirties,male
cv-other-train/sample-042839.wav,fourties,male
cv-other-train/sample-042840.wav,thirties,male
cv-other-train/sample-042843.wav,twenties,male
cv-other-train/sample-042845.wav,fifties,female
cv-other-train/sample-042847.wav,thirties,male
cv-other-train/sample-042848.wav,thirties,male
cv-other-train/sample-042849.wav,fourties,male
cv-other-train/sample-042850.wav,twenties,male
cv-other-train/sample-042851.wav,fifties,male
cv-other-train/sample-042854.wav,twenties,male
cv-other-train/sample-042857.wav,twenties,female
cv-other-train/sample-042858.wav,twenties,male
cv-other-train/sample-042862.wav,fourties,male
cv-other-train/sample-042863.wav,sixties,male
cv-other-train/sample-042865.wav,thirties,male
cv-other-train/sample-042871.wav,twenties,male
cv-other-train/sample-042874.wav,thirties,male
cv-other-train/sample-042875.wav,thirties,male
cv-other-train/sample-042877.wav,thirties,male
cv-other-train/sample-042878.wav,fourties,female
cv-other-train/sample-042879.wav,teens,male
cv-other-train/sample-042880.wav,twenties,male
cv-other-train/sample-042882.wav,fifties,female
cv-other-train/sample-042884.wav,thirties,female
cv-other-train/sample-042885.wav,twenties,male
cv-other-train/sample-042887.wav,thirties,female
cv-other-train/sample-042891.wav,twenties,male
cv-other-train/sample-042894.wav,twenties,male
cv-other-train/sample-042896.wav,twenties,male
cv-other-train/sample-042897.wav,fifties,female
cv-other-train/sample-042900.wav,twenties,male
cv-other-train/sample-042901.wav,fifties,male
cv-other-train/sample-042902.wav,twenties,male
cv-other-train/sample-042903.wav,twenties,female
cv-other-train/sample-042905.wav,twenties,male
cv-other-train/sample-042909.wav,thirties,male
cv-other-train/sample-042910.wav,thirties,male
cv-other-train/sample-042914.wav,teens,male
cv-other-train/sample-042916.wav,fifties,male
cv-other-train/sample-042917.wav,fifties,female
cv-other-train/sample-042920.wav,teens,male
cv-other-train/sample-042923.wav,twenties,female
cv-other-train/sample-042924.wav,thirties,male
cv-other-train/sample-042926.wav,twenties,female
cv-other-train/sample-042928.wav,sixties,male
cv-other-train/sample-042929.wav,sixties,female
cv-other-train/sample-042931.wav,teens,male
cv-other-train/sample-042934.wav,thirties,male
cv-other-train/sample-042938.wav,sixties,male
cv-other-train/sample-042940.wav,thirties,male
cv-other-train/sample-042941.wav,sixties,male
cv-other-train/sample-042943.wav,thirties,male
cv-other-train/sample-042945.wav,twenties,male
cv-other-train/sample-042951.wav,thirties,male
cv-other-train/sample-042952.wav,twenties,male
cv-other-train/sample-042956.wav,twenties,male
cv-other-train/sample-042960.wav,thirties,male
cv-other-train/sample-042961.wav,twenties,male
cv-other-train/sample-042962.wav,twenties,male
cv-other-train/sample-042966.wav,thirties,male
cv-other-train/sample-042968.wav,twenties,male
cv-other-train/sample-042970.wav,twenties,male
cv-other-train/sample-042971.wav,thirties,male
cv-other-train/sample-042975.wav,teens,male
cv-other-train/sample-042981.wav,twenties,male
cv-other-train/sample-042983.wav,thirties,male
cv-other-train/sample-042986.wav,fifties,male
cv-other-train/sample-042988.wav,twenties,male
cv-other-train/sample-042989.wav,thirties,male
cv-other-train/sample-042991.wav,twenties,male
cv-other-train/sample-042992.wav,twenties,male
cv-other-train/sample-042993.wav,twenties,male
cv-other-train/sample-042994.wav,sixties,male
cv-other-train/sample-042996.wav,twenties,female
cv-other-train/sample-042998.wav,thirties,female
cv-other-train/sample-042999.wav,twenties,male
cv-other-train/sample-043001.wav,thirties,male
cv-other-train/sample-043002.wav,sixties,male
cv-other-train/sample-043003.wav,fourties,male
cv-other-train/sample-043005.wav,thirties,male
cv-other-train/sample-043007.wav,twenties,male
cv-other-train/sample-043010.wav,twenties,male
cv-other-train/sample-043011.wav,twenties,female
cv-other-train/sample-043012.wav,twenties,male
cv-other-train/sample-043013.wav,fourties,female
cv-other-train/sample-043016.wav,twenties,male
cv-other-train/sample-043017.wav,thirties,male
cv-other-train/sample-043020.wav,sixties,male
cv-other-train/sample-043025.wav,thirties,female
cv-other-train/sample-043026.wav,thirties,male
cv-other-train/sample-043029.wav,fifties,female
cv-other-train/sample-043032.wav,twenties,male
cv-other-train/sample-043033.wav,twenties,male
cv-other-train/sample-043034.wav,twenties,female
cv-other-train/sample-043035.wav,fourties,male
cv-other-train/sample-043036.wav,thirties,male
cv-other-train/sample-043039.wav,twenties,male
cv-other-train/sample-043040.wav,thirties,male
cv-other-train/sample-043041.wav,fifties,male
cv-other-train/sample-043043.wav,thirties,female
cv-other-train/sample-043050.wav,fourties,male
cv-other-train/sample-043051.wav,fourties,male
cv-other-train/sample-043053.wav,thirties,male
cv-other-train/sample-043055.wav,thirties,male
cv-other-train/sample-043057.wav,sixties,female
cv-other-train/sample-043063.wav,twenties,male
cv-other-train/sample-043064.wav,twenties,male
cv-other-train/sample-043065.wav,fourties,male
cv-other-train/sample-043066.wav,twenties,male
cv-other-train/sample-043070.wav,teens,male
cv-other-train/sample-043071.wav,thirties,male
cv-other-train/sample-043073.wav,thirties,male
cv-other-train/sample-043074.wav,thirties,male
cv-other-train/sample-043075.wav,fifties,male
cv-other-train/sample-043078.wav,teens,male
cv-other-train/sample-043079.wav,thirties,female
cv-other-train/sample-043083.wav,fourties,male
cv-other-train/sample-043084.wav,thirties,male
cv-other-train/sample-043088.wav,fifties,female
cv-other-train/sample-043097.wav,fifties,male
cv-other-train/sample-043103.wav,thirties,male
cv-other-train/sample-043105.wav,thirties,male
cv-other-train/sample-043107.wav,twenties,male
cv-other-train/sample-043110.wav,thirties,male
cv-other-train/sample-043111.wav,sixties,male
cv-other-train/sample-043112.wav,twenties,male
cv-other-train/sample-043113.wav,fourties,male
cv-other-train/sample-043114.wav,thirties,male
cv-other-train/sample-043116.wav,sixties,male
cv-other-train/sample-043117.wav,thirties,male
cv-other-train/sample-043126.wav,thirties,male
cv-other-train/sample-043128.wav,teens,male
cv-other-train/sample-043131.wav,fourties,male
cv-other-train/sample-043132.wav,thirties,male
cv-other-train/sample-043135.wav,thirties,male
cv-other-train/sample-043136.wav,fifties,female
cv-other-train/sample-043137.wav,thirties,male
cv-other-train/sample-043139.wav,twenties,male
cv-other-train/sample-043143.wav,sixties,male
cv-other-train/sample-043145.wav,twenties,male
cv-other-train/sample-043146.wav,twenties,male
cv-other-train/sample-043149.wav,fourties,male
cv-other-train/sample-043152.wav,fourties,male
cv-other-train/sample-043155.wav,teens,female
cv-other-train/sample-043156.wav,fourties,male
cv-other-train/sample-043160.wav,fourties,male
cv-other-train/sample-043161.wav,fourties,female
cv-other-train/sample-043163.wav,teens,male
cv-other-train/sample-043164.wav,fifties,female
cv-other-train/sample-043165.wav,twenties,male
cv-other-train/sample-043166.wav,twenties,male
cv-other-train/sample-043169.wav,thirties,male
cv-other-train/sample-043172.wav,fifties,male
cv-other-train/sample-043175.wav,thirties,male
cv-other-train/sample-043176.wav,twenties,male
cv-other-train/sample-043177.wav,thirties,male
cv-other-train/sample-043180.wav,twenties,male
cv-other-train/sample-043182.wav,thirties,male
cv-other-train/sample-043190.wav,twenties,female
cv-other-train/sample-043191.wav,thirties,male
cv-other-train/sample-043192.wav,thirties,female
cv-other-train/sample-043198.wav,fourties,male
cv-other-train/sample-043199.wav,thirties,male
cv-other-train/sample-043202.wav,fourties,male
cv-other-train/sample-043203.wav,teens,male
cv-other-train/sample-043206.wav,twenties,male
cv-other-train/sample-043210.wav,twenties,male
cv-other-train/sample-043211.wav,thirties,female
cv-other-train/sample-043213.wav,thirties,male
cv-other-train/sample-043215.wav,sixties,male
cv-other-train/sample-043222.wav,fifties,male
cv-other-train/sample-043226.wav,twenties,male
cv-other-train/sample-043228.wav,twenties,male
cv-other-train/sample-043231.wav,thirties,female
cv-other-train/sample-043233.wav,fifties,female
cv-other-train/sample-043234.wav,sixties,female
cv-other-train/sample-043236.wav,thirties,male
cv-other-train/sample-043240.wav,fifties,male
cv-other-train/sample-043241.wav,twenties,male
cv-other-train/sample-043242.wav,twenties,male
cv-other-train/sample-043248.wav,thirties,female
cv-other-train/sample-043251.wav,thirties,female
cv-other-train/sample-043252.wav,thirties,male
cv-other-train/sample-043253.wav,fourties,male
cv-other-train/sample-043256.wav,twenties,female
cv-other-train/sample-043257.wav,thirties,male
cv-other-train/sample-043260.wav,fourties,male
cv-other-train/sample-043261.wav,thirties,male
cv-other-train/sample-043263.wav,twenties,male
cv-other-train/sample-043266.wav,thirties,male
cv-other-train/sample-043267.wav,fifties,female
cv-other-train/sample-043269.wav,thirties,male
cv-other-train/sample-043271.wav,thirties,male
cv-other-train/sample-043272.wav,fifties,female
